geometry,lat,lon,id
POINT (4.3565454 51.9943197),51.9943197,4.3565454,transmission1153
POINT (4.3575901 51.9939373),51.9939373,4.3575901,transmission1154
POINT (4.3563475 51.9944171),51.9944171,4.3563475,transmission1155
POINT (4.356137 51.9942795),51.9942795,4.356137,transmission1156
POINT (4.3584905 51.9931049),51.9931049,4.3584905,transmission1157
POINT (4.3589168 51.9954529),51.9954529,4.3589168,transmission1158
POINT (4.3570054 51.99565),51.99565,4.3570054,transmission1159
POINT (4.3611755 51.9908567),51.9908567,4.3611755,transmission1160
POINT (4.3574213 51.991851),51.991851,4.3574213,transmission1161
POINT (4.3599834 51.9931564),51.9931564,4.3599834,transmission1162
POINT (4.3576672 51.9959297),51.9959297,4.3576672,transmission1163
POINT (4.3616287 51.9912949),51.9912949,4.3616287,transmission1164
POINT (4.3596029 51.9912033),51.9912033,4.3596029,transmission1165
POINT (4.3553439 51.9953494),51.9953494,4.3553439,transmission1166
POINT (4.3602868 51.9914792),51.9914792,4.3602868,transmission1167
POINT (4.3592637 51.9939404),51.9939404,4.3592637,transmission1168
POINT (4.3578065 51.9954745),51.9954745,4.3578065,transmission1169
POINT (4.3603726 51.9961264),51.9961264,4.3603726,transmission1170
POINT (4.358496 51.9904925),51.9904925,4.358496,transmission1171
POINT (4.3584812 51.9935771),51.9935771,4.3584812,transmission1172
POINT (4.3618097 51.9923344),51.9923344,4.3618097,transmission1173
POINT (4.360877 51.9914703),51.9914703,4.360877,transmission1174
POINT (4.3605108 51.9958721),51.9958721,4.3605108,transmission1175
POINT (4.3591114 51.9919145),51.9919145,4.3591114,transmission1176
POINT (4.3580596 51.9907475),51.9907475,4.3580596,transmission1177
POINT (4.3587772 51.9909823),51.9909823,4.3587772,transmission1178
POINT (4.3598647 51.9924278),51.9924278,4.3598647,transmission1179
POINT (4.361427 51.9941839),51.9941839,4.361427,transmission1180
POINT (4.3578418 51.9955264),51.9955264,4.3578418,transmission1181
POINT (4.358135 51.992802),51.992802,4.358135,transmission1182
POINT (4.3626841 51.9911301),51.9911301,4.3626841,transmission1183
POINT (4.3580823 51.9907074),51.9907074,4.3580823,transmission1184
POINT (4.3619018 51.9911861),51.9911861,4.3619018,transmission1185
POINT (4.3557136 51.9935913),51.9935913,4.3557136,transmission1186
POINT (4.3573164 51.9933119),51.9933119,4.3573164,transmission1187
POINT (4.3584828 51.9919624),51.9919624,4.3584828,transmission1188
POINT (4.3573908 51.9929509),51.9929509,4.3573908,transmission1189
POINT (4.3575975 51.9916593),51.9916593,4.3575975,transmission1190
POINT (4.3588407 51.9963448),51.9963448,4.3588407,transmission1191
POINT (4.3575667 51.9952028),51.9952028,4.3575667,transmission1192
POINT (4.3605819 51.9937528),51.9937528,4.3605819,transmission1193
POINT (4.3577632 51.9912696),51.9912696,4.3577632,transmission1194
POINT (4.3592887 51.9914284),51.9914284,4.3592887,transmission1195
POINT (4.3625002 51.9929352),51.9929352,4.3625002,transmission1196
POINT (4.3567991 51.9949331),51.9949331,4.3567991,transmission1197
POINT (4.3603315 51.9921274),51.9921274,4.3603315,transmission1198
POINT (4.3576795 51.9911308),51.9911308,4.3576795,transmission1199
POINT (4.3585972 51.9916061),51.9916061,4.3585972,transmission1200
POINT (4.3603549 51.9934921),51.9934921,4.3603549,transmission1201
POINT (4.356046 51.9956556),51.9956556,4.356046,transmission1202
POINT (4.3579638 51.990654),51.990654,4.3579638,transmission1203
POINT (4.3576114 51.9912453),51.9912453,4.3576114,transmission1204
POINT (4.3603756 51.9946543),51.9946543,4.3603756,transmission1205
POINT (4.3604126 51.9928976),51.9928976,4.3604126,transmission1206
POINT (4.3601289 51.9967422),51.9967422,4.3601289,transmission1207
POINT (4.3594353 51.994832),51.994832,4.3594353,transmission1208
POINT (4.3557162 51.9945564),51.9945564,4.3557162,transmission1209
POINT (4.3565416 51.9935405),51.9935405,4.3565416,transmission1210
POINT (4.3612078 51.9963026),51.9963026,4.3612078,transmission1211
POINT (4.359705 51.9937681),51.9937681,4.359705,transmission1212
POINT (4.359502 51.9946927),51.9946927,4.359502,transmission1213
POINT (4.3586313 51.9900002),51.9900002,4.3586313,transmission1214
POINT (4.3609869 51.9923543),51.9923543,4.3609869,transmission1215
POINT (4.358232 51.9933853),51.9933853,4.358232,transmission1216
POINT (4.3620622 51.9930168),51.9930168,4.3620622,transmission1217
POINT (4.3608541 51.9915924),51.9915924,4.3608541,transmission1218
POINT (4.356832 51.9930077),51.9930077,4.356832,transmission1219
POINT (4.3580157 51.9909548),51.9909548,4.3580157,transmission1220
POINT (4.3590724 51.9938939),51.9938939,4.3590724,transmission1221
POINT (4.3605237 51.9968224),51.9968224,4.3605237,transmission1222
POINT (4.3585685 51.9961071),51.9961071,4.3585685,transmission1223
POINT (4.3585416 51.9958064),51.9958064,4.3585416,transmission1224
POINT (4.3583001 51.9908943),51.9908943,4.3583001,transmission1225
POINT (4.3568211 51.9928799),51.9928799,4.3568211,transmission1226
POINT (4.3566095 51.994474),51.994474,4.3566095,transmission1227
POINT (4.3593295 51.995177),51.995177,4.3593295,transmission1228
POINT (4.3570552 51.9948616),51.9948616,4.3570552,transmission1229
POINT (4.3596835 51.9923401),51.9923401,4.3596835,transmission1230
POINT (4.3600492 51.993436),51.993436,4.3600492,transmission1231
POINT (4.3611595 51.9933472),51.9933472,4.3611595,transmission1232
POINT (4.3591786 51.9963088),51.9963088,4.3591786,transmission1233
POINT (4.3581734 51.9905624),51.9905624,4.3581734,transmission1234
POINT (4.3558575 51.9946327),51.9946327,4.3558575,transmission1235
POINT (4.3623288 51.9933357),51.9933357,4.3623288,transmission1236
POINT (4.3585978 51.991272),51.991272,4.3585978,transmission1237
POINT (4.356023 51.9944836),51.9944836,4.356023,transmission1238
POINT (4.3563561 51.9937363),51.9937363,4.3563561,transmission1239
POINT (4.3581281 51.9907665),51.9907665,4.3581281,transmission1240
POINT (4.3588047 51.9938278),51.9938278,4.3588047,transmission1241
POINT (4.3577894 51.9951451),51.9951451,4.3577894,transmission1242
POINT (4.3574711 51.99549),51.99549,4.3574711,transmission1243
POINT (4.3618573 51.9912582),51.9912582,4.3618573,transmission1244
POINT (4.3611034 51.9939643),51.9939643,4.3611034,transmission1245
POINT (4.3610036 51.9910908),51.9910908,4.3610036,transmission1246
POINT (4.3574256 51.9919487),51.9919487,4.3574256,transmission1247
POINT (4.35895 51.9949074),51.9949074,4.35895,transmission1248
POINT (4.3567944 51.9930763),51.9930763,4.3567944,transmission1249
POINT (4.3595424 51.9907227),51.9907227,4.3595424,transmission1250
POINT (4.3616857 51.9939056),51.9939056,4.3616857,transmission1251
POINT (4.3593559 51.991436),51.991436,4.3593559,transmission1252
POINT (4.3583207 51.99086),51.99086,4.3583207,transmission1253
POINT (4.3572952 51.9951404),51.9951404,4.3572952,transmission1254
POINT (4.3575434 51.9916436),51.9916436,4.3575434,transmission1255
POINT (4.360333 51.9947357),51.9947357,4.360333,transmission1256
POINT (4.3587888 51.9959047),51.9959047,4.3587888,transmission1257
POINT (4.3564969 51.9951685),51.9951685,4.3564969,transmission1258
POINT (4.3593109 51.9931215),51.9931215,4.3593109,transmission1259
POINT (4.3565228 51.9937592),51.9937592,4.3565228,transmission1260
POINT (4.3567024 51.9932451),51.9932451,4.3567024,transmission1261
POINT (4.3597603 51.9947472),51.9947472,4.3597603,transmission1262
POINT (4.36197 51.9931852),51.9931852,4.36197,transmission1263
POINT (4.3569158 51.9926033),51.9926033,4.3569158,transmission1264
POINT (4.3579304 51.9953728),51.9953728,4.3579304,transmission1265
POINT (4.3590896 51.9932508),51.9932508,4.3590896,transmission1266
POINT (4.3624653 51.9924464),51.9924464,4.3624653,transmission1267
POINT (4.3590676 51.992178),51.992178,4.3590676,transmission1268
POINT (4.3554807 51.9953759),51.9953759,4.3554807,transmission1269
POINT (4.3571758 51.9953423),51.9953423,4.3571758,transmission1270
POINT (4.3578537 51.9951586),51.9951586,4.3578537,transmission1271
POINT (4.3553405 51.9956296),51.9956296,4.3553405,transmission1272
POINT (4.3569935 51.9927012),51.9927012,4.3569935,transmission1273
POINT (4.356795 51.9962559),51.9962559,4.356795,transmission1274
POINT (4.3604132 51.9930015),51.9930015,4.3604132,transmission1275
POINT (4.3560914 51.9943611),51.9943611,4.3560914,transmission1276
POINT (4.3582883 51.9926796),51.9926796,4.3582883,transmission1277
POINT (4.3585691 51.991642),51.991642,4.3585691,transmission1278
POINT (4.3610297 51.994084),51.994084,4.3610297,transmission1279
POINT (4.3597765 51.9936574),51.9936574,4.3597765,transmission1280
POINT (4.3570993 51.9927673),51.9927673,4.3570993,transmission1281
POINT (4.3591408 51.9918739),51.9918739,4.3591408,transmission1282
POINT (4.3570568 51.9932969),51.9932969,4.3570568,transmission1283
POINT (4.3611345 51.9936282),51.9936282,4.3611345,transmission1284
POINT (4.3593516 51.9906719),51.9906719,4.3593516,transmission1285
POINT (4.3586631 51.9940491),51.9940491,4.3586631,transmission1286
POINT (4.3570736 51.9944336),51.9944336,4.3570736,transmission1287
POINT (4.3623787 51.9910461),51.9910461,4.3623787,transmission1288
POINT (4.3627394 51.9918434),51.9918434,4.3627394,transmission1289
POINT (4.356761 51.9929886),51.9929886,4.356761,transmission1290
POINT (4.3584064 51.9902205),51.9902205,4.3584064,transmission1291
POINT (4.3618669 51.9935652),51.9935652,4.3618669,transmission1292
POINT (4.3552899 51.9944649),51.9944649,4.3552899,transmission1293
POINT (4.3620257 51.9932671),51.9932671,4.3620257,transmission1294
POINT (4.3628941 51.9915886),51.9915886,4.3628941,transmission1295
POINT (4.355937 51.9941462),51.9941462,4.355937,transmission1296
POINT (4.3575433 51.9913597),51.9913597,4.3575433,transmission1297
POINT (4.3567671 51.9952254),51.9952254,4.3567671,transmission1298
POINT (4.3590474 51.9954453),51.9954453,4.3590474,transmission1299
POINT (4.3607543 51.992215),51.992215,4.3607543,transmission1300
POINT (4.3591948 51.9932307),51.9932307,4.3591948,transmission1301
POINT (4.3612523 51.9943708),51.9943708,4.3612523,transmission1302
POINT (4.3601146 51.9929276),51.9929276,4.3601146,transmission1303
POINT (4.3586168 51.9967639),51.9967639,4.3586168,transmission1304
POINT (4.358999 51.9935246),51.9935246,4.358999,transmission1305
POINT (4.3585047 51.9963772),51.9963772,4.3585047,transmission1306
POINT (4.3556559 51.9958267),51.9958267,4.3556559,transmission1307
POINT (4.3596019 51.9949233),51.9949233,4.3596019,transmission1308
POINT (4.3578889 51.9939213),51.9939213,4.3578889,transmission1309
POINT (4.3578353 51.9908676),51.9908676,4.3578353,transmission1310
POINT (4.3579369 51.9964542),51.9964542,4.3579369,transmission1311
POINT (4.3587568 51.9931698),51.9931698,4.3587568,transmission1312
POINT (4.3592589 51.994272),51.994272,4.3592589,transmission1313
POINT (4.3553901 51.9952278),51.9952278,4.3553901,transmission1314
POINT (4.3606181 51.9930496),51.9930496,4.3606181,transmission1315
POINT (4.3606553 51.9968491),51.9968491,4.3606553,transmission1316
POINT (4.3597963 51.9949587),51.9949587,4.3597963,transmission1317
POINT (4.3581672 51.995444),51.995444,4.3581672,transmission1318
POINT (4.357557 51.9962997),51.9962997,4.357557,transmission1319
POINT (4.3585002 51.9958792),51.9958792,4.3585002,transmission1320
POINT (4.3574471 51.9953972),51.9953972,4.3574471,transmission1321
POINT (4.3581066 51.9908028),51.9908028,4.3581066,transmission1322
POINT (4.3602426 51.994915),51.994915,4.3602426,transmission1323
POINT (4.3578608 51.9911033),51.9911033,4.3578608,transmission1324
POINT (4.3580362 51.9926198),51.9926198,4.3580362,transmission1325
POINT (4.3578185 51.9966081),51.9966081,4.3578185,transmission1326
POINT (4.3591793 51.9959473),51.9959473,4.3591793,transmission1327
POINT (4.3618653 51.9923353),51.9923353,4.3618653,transmission1328
POINT (4.3586205 51.9941162),51.9941162,4.3586205,transmission1329
POINT (4.3581335 51.9935393),51.9935393,4.3581335,transmission1330
POINT (4.3598675 51.994078),51.994078,4.3598675,transmission1331
POINT (4.3577957 51.9956048),51.9956048,4.3577957,transmission1332
POINT (4.3587792 51.9905195),51.9905195,4.3587792,transmission1333
POINT (4.3603225 51.9927521),51.9927521,4.3603225,transmission1334
POINT (4.3601513 51.9953079),51.9953079,4.3601513,transmission1335
POINT (4.362885 51.9915733),51.9915733,4.362885,transmission1336
POINT (4.355906 51.9946899),51.9946899,4.355906,transmission1337
POINT (4.358051 51.9917358),51.9917358,4.358051,transmission1338
POINT (4.3580515 51.991848),51.991848,4.3580515,transmission1339
POINT (4.3572156 51.9934711),51.9934711,4.3572156,transmission1340
POINT (4.3582749 51.9917455),51.9917455,4.3582749,transmission1341
POINT (4.3608804 51.9915568),51.9915568,4.3608804,transmission1342
POINT (4.3570897 51.9936702),51.9936702,4.3570897,transmission1343
POINT (4.3602317 51.9951619),51.9951619,4.3602317,transmission1344
POINT (4.3593886 51.9911507),51.9911507,4.3593886,transmission1345
POINT (4.3584194 51.9964199),51.9964199,4.3584194,transmission1346
POINT (4.3582091 51.9908295),51.9908295,4.3582091,transmission1347
POINT (4.360956 51.9942037),51.9942037,4.360956,transmission1348
POINT (4.3582477 51.9963028),51.9963028,4.3582477,transmission1349
POINT (4.3581744 51.9906887),51.9906887,4.3581744,transmission1350
POINT (4.3617105 51.9911346),51.9911346,4.3617105,transmission1351
POINT (4.3622041 51.9938736),51.9938736,4.3622041,transmission1352
POINT (4.3567209 51.9930611),51.9930611,4.3567209,transmission1353
POINT (4.3629313 51.9916491),51.9916491,4.3629313,transmission1354
POINT (4.3582074 51.9934238),51.9934238,4.3582074,transmission1355
POINT (4.3583026 51.9954732),51.9954732,4.3583026,transmission1356
POINT (4.3572617 51.9929199),51.9929199,4.3572617,transmission1357
POINT (4.3565157 51.9934409),51.9934409,4.3565157,transmission1358
POINT (4.3579419 51.9910792),51.9910792,4.3579419,transmission1359
POINT (4.3613447 51.9945401),51.9945401,4.3613447,transmission1360
POINT (4.3610708 51.9919655),51.9919655,4.3610708,transmission1361
POINT (4.3594555 51.9962685),51.9962685,4.3594555,transmission1362
POINT (4.3619115 51.9938126),51.9938126,4.3619115,transmission1363
POINT (4.3575483 51.9917422),51.9917422,4.3575483,transmission1364
POINT (4.3573393 51.9950506),51.9950506,4.3573393,transmission1365
POINT (4.3620391 51.9930589),51.9930589,4.3620391,transmission1366
POINT (4.3588217 51.9906754),51.9906754,4.3588217,transmission1367
POINT (4.3625604 51.9922775),51.9922775,4.3625604,transmission1368
POINT (4.3606801 51.9928703),51.9928703,4.3606801,transmission1369
POINT (4.3590267 51.9910528),51.9910528,4.3590267,transmission1370
POINT (4.3592292 51.9917521),51.9917521,4.3592292,transmission1371
POINT (4.359849 51.9933853),51.9933853,4.359849,transmission1372
POINT (4.3585314 51.9947727),51.9947727,4.3585314,transmission1373
POINT (4.3591809 51.9916267),51.9916267,4.3591809,transmission1374
POINT (4.3603704 51.9939774),51.9939774,4.3603704,transmission1375
POINT (4.359684 51.99521),51.99521,4.359684,transmission1376
POINT (4.3556504 51.9946861),51.9946861,4.3556504,transmission1377
POINT (4.3615952 51.9940755),51.9940755,4.3615952,transmission1378
POINT (4.3586391 51.9963642),51.9963642,4.3586391,transmission1379
POINT (4.3563204 51.9951973),51.9951973,4.3563204,transmission1380
POINT (4.3575079 51.9926526),51.9926526,4.3575079,transmission1381
POINT (4.3575323 51.9928696),51.9928696,4.3575323,transmission1382
POINT (4.3580794 51.9953232),51.9953232,4.3580794,transmission1383
POINT (4.3581886 51.993029),51.993029,4.3581886,transmission1384
POINT (4.3615274 51.9942029),51.9942029,4.3615274,transmission1385
POINT (4.3578315 51.9962502),51.9962502,4.3578315,transmission1386
POINT (4.3587234 51.9910765),51.9910765,4.3587234,transmission1387
POINT (4.3623088 51.9927353),51.9927353,4.3623088,transmission1388
POINT (4.358578 51.9941833),51.9941833,4.358578,transmission1389
POINT (4.3560458 51.9944427),51.9944427,4.3560458,transmission1390
POINT (4.358212 51.9933586),51.9933586,4.358212,transmission1391
POINT (4.3570026 51.9945595),51.9945595,4.3570026,transmission1392
POINT (4.3556916 51.9948362),51.9948362,4.3556916,transmission1393
POINT (4.3576899 51.9954491),51.9954491,4.3576899,transmission1394
POINT (4.3574817 51.9931676),51.9931676,4.3574817,transmission1395
POINT (4.3582513 51.9950722),51.9950722,4.3582513,transmission1396
POINT (4.3582864 51.9950371),51.9950371,4.3582864,transmission1397
POINT (4.3580885 51.9963074),51.9963074,4.3580885,transmission1398
POINT (4.3591094 51.9963188),51.9963188,4.3591094,transmission1399
POINT (4.3613608 51.9943067),51.9943067,4.3613608,transmission1400
POINT (4.360612 51.9931759),51.9931759,4.360612,transmission1401
POINT (4.3571337 51.994588),51.994588,4.3571337,transmission1402
POINT (4.3586014 51.9946972),51.9946972,4.3586014,transmission1403
POINT (4.3620811 51.9932785),51.9932785,4.3620811,transmission1404
POINT (4.3609884 51.9914076),51.9914076,4.3609884,transmission1405
POINT (4.3582203 51.9927826),51.9927826,4.3582203,transmission1406
POINT (4.3561647 51.9951305),51.9951305,4.3561647,transmission1407
POINT (4.3589787 51.9961967),51.9961967,4.3589787,transmission1408
POINT (4.3573437 51.99226),51.99226,4.3573437,transmission1409
